word_form	frequency	length
licencjat	1	9
ufsia	1	5
antwerpia	1	9
doktor	1	6
specjalizacja	1	13
wielka	1	6
brytania	1	8
stypendysta	1	11
british	1	7
wyjazdy	1	7
zagraniczne	1	11
sześciomiesięczne	1	17
japonii	1	7
zwycięzca	1	9
nagrody	1	7
ufundowanej	1	11
zagranicznego	1	13
pobyt	1	5
szkoleniowy	1	11
liderów	1	7
nato	1	4
asystent	1	8
katolickim	1	10
kariera	1	7
burmistrz	1	9
hano	1	4
hamontachel	1	11
międzywspólnotowego	1	19
parku	1	5
przemysłowego	1	13
północnej	1	9
limburgii	1	9
nolimpark	1	9
nv	1	2
tessenderlo	1	11
chemical	1	8
rozrachunków	1	12
realizowanych	1	13
wykorzystana	1	12
określona	1	9
niezależny	1	10
omówione	1	8
zrozumiany	1	10
pomyłek	1	7
gromadzenia	1	11
uzyskanych	1	10
publikowanie	1	12
ku	1	2
zwrócenie	1	9
internetowa	1	11
wykonane	1	8
przywiązywać	1	12
konieczną	1	9
osiągane	1	8
najniższym	1	10
koszcie	1	7
oszczędność	1	11
zakładanych	1	11
osiągana	1	8
optymalna	1	9
wpłaconymi	1	10
wynikami	1	8
przestrzegane	1	13
najważniejszymi	1	15
środkach	1	8
zdefiniowane	1	12
mierzalne	1	9
systemami	1	9
odrębnie	1	8
publicznym	1	10
wykrywanie	1	10
oddalania	1	9
potencjalnego	1	13
początkowym	1	11
personelu	1	9
kodeks	1	6
kulturę	1	7
nakreślenia	1	11
dodana	1	6
składaniu	1	9
rocznej	1	7
sporządzał	1	10
dokładne	1	8
rzetelne	1	8
informacjach	1	12
zapewnię	1	8
realistyczne	1	12
logicznym	1	9
następstwem	1	11
omawiać	1	7
przedstawicielami	1	17
sprawozdawczością	1	17
wyrażam	1	7
chęć	1	4
objaśniania	1	11
udzielać	1	8
ustnych	1	7
zadane	1	6
pytań	1	5
złożonych	1	9
przygotuje	1	10
prowadzoną	1	10
włączyć	1	7
nawiązać	1	8
kontakt	1	7
popieram	1	8
bliskiego	1	9
znam	1	4
końcowy	1	7
zmieniający	1	11
proceduralnych	1	14
dokumentacyjnych	1	16
zamówieniami	1	12
dotacjami	1	9
wyjaśnienie	1	11
architektury	1	12
istniejącego	1	12
szerszym	1	8
trudniejsza	1	11
formalnych	1	10
przesunięte	1	11
powyższych	1	10
słów	1	4
podać	1	5
przetargowe	1	11
biurokratyczne	1	14
złożoność	1	9
utrudniać	1	9
skompletowanie	1	14
zestawu	1	7
organizacjom	1	12
upraszcza	1	9
elastyczne	1	10
mówi	1	4
brakuje	1	7
definicji	1	9
przeprowadzeniem	1	16
złożeniem	1	9
wykorzystanymi	1	14
działają	1	8
poddają	1	7
dochód	1	6
narodowy	1	8
zaledwie	1	8
małą	1	4
łącznych	1	8
postępują	1	9
wiąże	1	5
dochodami	1	9
sporządzane	1	11
zawierać	1	8
zwyczajową	1	10
wykorzystywać	1	13
unijnymi	1	8
wyrokować	1	9
udoskonaleniach	1	15
praktycznej	1	11
postrzegane	1	11
całość	1	6
faktycznym	1	10
kraje	1	5
czekają	1	7
kolejce	1	7
przystąpienia	1	13
bilansu	1	7
zasugerować	1	11
izbowy	1	6
bezproblemowe	1	13
przydziału	1	10
dostosowywania	1	14
wskazał	1	7
przekazał	1	9
ruch	1	4
pogłębienia	1	11
niezależnej	1	11
okresowej	1	9
zobowiązał	1	10
weryfikacje	1	11
przeprowadzać	1	13
niezależna	1	10
badaniu	1	7
wolna	1	5
wpływów	1	7
zwyczajowymi	1	12
operacyjną	1	10
instytucjonalną	1	15
realizując	1	10
zachowam	1	8
stosunkach	1	10
kierował	1	8
wytycznymi	1	10
zamierzam	1	9
postawę	1	7
neutralną	1	9
powstrzymam	1	11
sprawować	1	9
urzędów	1	7
bezstronność	1	12
obiektywizm	1	11
poufności	1	9
uregulowań	1	10
szacunek	1	8
badanych	1	8
zaprzestanę	1	11
burmistrza	1	10
całkowitą	1	9
abym	1	4
współpracować	1	13
wszystkimi	1	10
atmosferze	1	10
kwestiach	1	9
etyki	1	5
studiowałem	1	11
ekonomię	1	8
uniwersytetach	1	14
specjalizacją	1	13
konkursu	1	8
zastępcą	1	8
kontrolerem	1	11
początku	1	8
odzieżowego	1	11
wczesnych	1	9
przechodziły	1	12
wydano	1	6
ekspansji	1	9
poparta	1	7
kandydatura	1	11
zasiadałem	1	10
reprezentantów	1	14
służbę	1	6
sprawuję	1	8
reprezezntantów	1	15
pozostaję	1	9
podsumowując	1	12
wątki	1	5
wspomniałem	1	11
sprawowaniu	1	11
przestrzegali	1	13
miałby	1	6
argumenty	1	9
świadczące	1	10
spełniam	1	8
przygotowany	1	12
nisticó	1	7
celach	1	6
biurom	1	6
palma	1	5
mallorca	1	8
majorka	1	7
doktorat	1	8
rozwijała	1	9
akademickim	1	11
pracownik	1	9
naukowy	1	7
valladolid	1	10
balearski	1	9
wiedniu	1	7
heidelbergu	1	11
kierownictwem	1	13
klausa	1	6
vogela	1	6
dziekan	1	7
wydziału	1	8
rektora	1	7
najwyższy	1	9
akademicką	1	10
opublikowałem	1	13
tekstów	1	7
poświęconych	1	12
tematom	1	7
fiskalna	1	8
corporaciones	1	13
alemán	1	6
incidencia	1	10
fuentes	1	7
normativas	1	10
reparto	1	7
competencias	1	12
tributarias	1	11
distintos	1	9
ámbitos	1	7
gobierno	1	8
autonomía	1	9
suficiencia	1	11
asimetría	1	9
gasto	1	5
estructura	1	10
ley	1	3
modelos	1	7
necesaria	1	9
reforma	1	7
autonomías	1	10
contenido	1	9
instrumentos	1	12
límites	1	7
corresponsabilidad	1	18
relaciones	1	10
interadministrativas	1	20
aplicación	1	10
tributes	1	8
elementos	1	9
jurídicos	1	9
principios	1	10
puntos	1	6
connexion	1	9
condicionamientos	1	17
constitucionales	1	16
codificación	1	12
tasas	1	5
públicos	1	8
privados	1	8
hacia	1	5
concepto	1	8
tribute	1	7
bloque	1	6
presupuestario	1	14
presupuesto	1	11
acompañamiento	1	14
estabilidad	1	11
decretoley	1	10
hecho	1	5
cuantificación	1	14
prestación	1	10
unidad	1	6
familiar	1	8
como	1	4
sujeto	1	6
ordenamiento	1	12
español	1	7
determinados	1	12
activos	1	7
financieros	1	11
tributación	1	11
entidades	1	9
previsión	1	9
tipo	1	4
gravamen	1	8
aspectos	1	8
fiscales	1	8
circulación	1	11
capitales	1	9
comunidad	1	9
incrementos	1	11
patrimoniales	1	13
operaciones	1	11
residents	1	9
eficacia	1	8
voluntad	1	8
partes	1	6
obligaciones	1	12
tributaries	1	11
directiva	1	9
relativa	1	8
al	1	2
común	1	5
aplicable	1	9
matrices	1	8
filiales	1	8
experiencia	1	11
revisión	1	8
actos	1	5
vía	1	3
przetłumaczyłem	1	15
klasyczne	1	9
tytuły	1	6
nawiasky	1	8
cuestiones	1	10
fundamentales	1	13
trotabas	1	8
ensayo	1	6
geny	1	4
particularismo	1	14
studyjnych	1	10
latynoamerykańskim	1	18
cortes	1	6
trzeciej	1	8
reprezentowałem	1	15
międzyparlamentarnej	1	20
stosunki	1	8
analizowaniem	1	13
autonomicznym	1	13
przeprowadziłem	1	15
narodowe	1	8
nikaragui	1	9
managua	1	7
wenezuela	1	9
międzyrządowego	1	15
caracas	1	7
paragwaju	1	9
instytucjonalnej	1	16
asunción	1	8
doradcą	1	7
uczestnicząc	1	12
komuś	1	5
kto	1	3
czynienia	1	9
pracami	1	7
konfliktogennych	1	16
dokumentami	1	11
skomplikowana	1	13
komentarz	1	9
poczynić	1	8
dostępnych	1	10
rozdział	1	8
zwracając	1	9
punkcie	1	7
vi	1	2
niedociągnięcia	1	15
błędy	1	5
popełnione	1	10
przedakcesyjna	1	14
wzbogaconą	1	10
licznymi	1	8
uwagami	1	7
ogółem	1	6
dotyczyło	1	9
krytyka	1	7
krytycznych	1	11
pozoru	1	6
skierowanych	1	12
dziesięciu	1	10
wydawał	1	7
wywołuje	1	8
ostrą	1	5
reakcję	1	7
umiejscowić	1	11
zwracania	1	9
najprawdopodobniej	1	18
zresztą	1	7
udoskonalić	1	11
zob	1	3
pamiętając	1	10
zajmuje	1	7
płynący	1	7
brzmieć	1	7
następująco	1	11
sami	1	4
wyznaczyliśmy	1	13
faktycznemu	1	11
zakładam	1	8
pochodzą	1	8
sprawiają	1	9
wrażenie	1	8
niepewność	1	10
podzielane	1	10
zaznajomione	1	12
wykonywał	1	9
odpowiedzialnością	1	18
wnieść	1	6
rygorystyczny	1	13
wykonując	1	9
oprzeć	1	6
pokusie	1	7
donoszenia	1	10
nieprawidłowościach	1	19
kierowania	1	10
interesami	1	10
wykraczającymi	1	14
pokusy	1	6
oszustw	1	7
naruszających	1	13
kreuje	1	6
powstrzymywać	1	13
wskazywaniem	1	12
skomplikowanej	1	14
rachunkowość	1	12
duża	1	4
wcale	1	5
prawdziwa	1	9
ważniejsza	1	10
twierdzę	1	8
przeszłej	1	9
sugerować	1	9
ulepszyć	1	8
wyraziłem	1	9
stanem	1	6
ośmielę	1	7
stwarzają	1	9
demokracji	1	10
łatwości	1	8
pożytkiem	1	9
otrzymują	1	9
terytorialnym	1	13
miasta	1	6
odnośnymi	1	9
sumami	1	6
współfinansowanymi	1	18
razu	1	4
wzbudza	1	7
idea	1	4
arbitralności	1	13
wcześniejszej	1	13
późniejszej	1	11
przeciwstawne	1	13
arbitralny	1	10
spójny	1	6
kulturą	1	7
idzie	1	5
istniało	1	8
sine	1	4
qua	1	3
demokratyczny	1	13
oparty	1	6
wspierany	1	9
deklarację	1	10
wykonują	1	8
celne	1	5
zgromadzić	1	10
płatnik	1	7
boryka	1	6
problemami	1	10
sumy	1	4
minimalną	1	9
równoważą	1	9
pobieraniem	1	11
monitorować	1	11
gromadzeniem	1	12
uczestniczy	1	11
przeznaczonymi	1	14
cechę	1	5
koniecznym	1	10
specyfiki	1	9
potrzebna	1	9
tutaj	1	5
jasna	1	5
niepodejmowanie	1	15
alokacji	1	8
precyzyjna	1	10
stabilne	1	8
regulować	1	9
dokumentację	1	12
etapom	1	6
wydawania	1	9
koniec	1	6
zwrotnej	1	8
stworzone	1	9
reguł	1	5
oszczędności	1	12
najmniejszych	1	13
zaproponowane	1	13
osiągnięto	1	10
wykorzystanych	1	14
alokowane	1	9
minimalizować	1	13
maksymalizować	1	14
zyski	1	5
zgodzie	1	7
instrumentalną	1	14
pozycją	1	7
czwarty	1	7
przyjmowania	1	12
ostatecznego	1	12
implikuje	1	9
przewidywanego	1	14
odnośnym	1	8
skutkiem	1	8
zatwierdzą	1	10
wykonywane	1	10
zawartymi	1	9
regulaminie	1	11
organizacją	1	11
dotyczyłyby	1	11
rocznego	1	8
oczywistą	1	9
motywów	1	7
żądań	1	5
ostrożność	1	10
tworzy	1	6
pozwalającą	1	11
wnikliwie	1	9
analizował	1	10
żądania	1	7
korespondować	1	13
działające	1	10
kształtu	1	8
zaskoczeniem	1	12
zmieniane	1	9
punktem	1	7
gruntownej	1	10
poprzednika	1	11
wprowadzanie	1	12
częściej	1	8
doświadczeń	1	11
intuicyjne	1	10
domniemania	1	11
teoretyczny	1	11
ofert	1	5
rozjaśnienie	1	12
racjonalizację	1	14
odzwierciedlone	1	15
ograniczeniu	1	12
biurokracji	1	11
ujednoliconych	1	14
przysięgami	1	11
ustnymi	1	7
odniosą	1	7
pytaniu	1	7
natychmiast	1	11
ograniczą	1	9
biurokrację	1	11
przyniosą	1	9
elastyczność	1	12
obejmą	1	6
wymagać	1	7
nieproporcjonalnie	1	18
konfliktowymi	1	13
wartościami	1	11
elastycznością	1	14
budżetami	1	9
przypomnimy	1	11
równocześnie	1	12
wykonanych	1	10
wchodziły	1	9
interakcję	1	10
procedurami	1	11
złożona	1	7
struktura	1	9
jedno	1	5
samo	1	4
przejść	1	7
zanim	1	5
dotrze	1	6
beneficjenta	1	12
koordynowania	1	13
równoczesnej	1	12
współistnieją	1	13
złożyła	1	7
podobny	1	7
sformułować	1	11
polegałoby	1	10
rozważeniu	1	10
jednolitości	1	12
myślę	1	5
formułowanie	1	12
nierozważne	1	11
musiałbym	1	9
zasięgnąć	1	9
doświadczonych	1	14
rozważania	1	10
cztery	1	6
opcją	1	5
debatom	1	7
rozpatrywania	1	13
musiałyby	1	9
plenarnego	1	10
powinienem	1	10
kierować	1	8
ustanowionymi	1	13
uzupełnionymi	1	13
kodeksie	1	8
grudzień	1	8
wdrażającej	1	11
regulamin	1	9
subiektywnego	1	13
przyjmowanie	1	12
niczyich	1	8
instrukcji	1	10
poddawanie	1	10
ewentualnych	1	12
reakcji	1	7
owe	1	3
reakcje	1	7
prywatnymi	1	10
zależne	1	7
niezależne	1	10
potraktuję	1	10
intelektualną	1	13
uczciwością	1	11
przestrzegał	1	12
stroniąc	1	8
całkowite	1	9
gwarancją	1	9
rozbieżności	1	12
wyłączne	1	8
zajmuję	1	7
wpłynąć	1	7
aktualnej	1	9
niedawnej	1	9
nieco	1	5
odległej	1	8
żadną	1	5
momentach	1	9
kariery	1	7
przedstawicielem	1	16
udzielałem	1	10
porad	1	5
wybrano	1	7
liście	1	6
figurowało	1	10
tamte	1	5
stworzyły	1	9
doskonałą	1	9
godzący	1	7
lojalność	1	9
wolność	1	7
okazał	1	6
postanowiłem	1	12
kandydował	1	10
rozprawa	1	8
doktorska	1	9
poświęcona	1	10
tematowi	1	8
związanemu	1	10
skupiała	1	8
doradczej	1	9
kierownik	1	9
katedry	1	7
doktorantów	1	11
poświęcone	1	10
różnym	1	6
aspektom	1	8
dochodom	1	8
wpływom	1	7
wydatkom	1	8
cykl	1	4
złożonego	1	9
akceptowanymi	1	13
dyrektywach	1	11
rozporządzeniach	1	16
hiszpańskich	1	12
kongresie	1	9
odpowiadałem	1	12
proceduralny	1	12
ustaw	1	5
uchwalonych	1	11
zmieniono	1	9
podatkowy	1	9
hiszpania	1	9
zwyczajne	1	9
nadzwyczajne	1	12
prezesem	1	8
banco	1	5
ministerialnymi	1	15
kongresowej	1	11
rzecznikiem	1	11
członkostwa	1	11
stosunków	1	9
należało	1	8
analizowanie	1	12
dostarczanej	1	12
następującą	1	11
sporządził	1	10
socjalistyczna	1	14
powierzyła	1	10
tamtych	1	7
decentralizacją	1	15
wypowiedzieć	1	12
sześć	1	5
cieszą	1	6
stopniem	1	8
zewnętrzną	1	10
gałęzi	1	6
pełnienie	1	9
powołuje	1	8
zaistnienia	1	11
wspomnianej	1	11
inaczej	1	7
byłbym	1	6
wycofać	1	7
wysunąłem	1	9
poinformowałbym	1	15
nieprzychylnej	1	14
zgłosiwszy	1	10
przesłuchała	1	12
desygnowanego	1	13
naczelnym	1	9
organom	1	7
kontrolnym	1	10
campo	1	5
maior	1	5
portugalia	1	10
dwoje	1	5
prawnicze	1	9
podyplomowe	1	11
wykładowca	1	10
wydziale	1	8
wyższej	1	7
szkole	1	6
zawodów	1	7
konsultant	1	10
gościnne	1	8
różnorodnych	1	12
konferencjach	1	13
seminariach	1	11
obszernego	1	10
omawiania	1	9
wynnem	1	6
poglądów	1	8
wspomnianą	1	10
drobiazgowo	1	11
kładzie	1	7
odnoszącą	1	9
przygotowane	1	12
wynna	1	5
podzielają	1	10
komentarze	1	10
krytyką	1	7
czymkolwiek	1	11
odzwierciedleniem	1	17
wnoszonej	1	9
inherentnych	1	12
wskazano	1	8
udzielającej	1	12
uzyskał	1	7
kontrolując	1	11
ogromnym	1	8
uzupełnione	1	11
oświadczyłem	1	12
jednakowe	1	9
rozumienie	1	10
przywołanego	1	12
identyfikacji	1	13
nieprawidłowościami	1	19
przewidywaniu	1	13
wykrywaniu	1	10
naprawianiu	1	11
przekonany	1	10
zagwarantuje	1	12
zebranie	1	8
pełniejszych	1	12
przynosząc	1	10
umożliwi	1	8
zrozumienie	1	11
oddziałujących	1	14
dostarczy	1	9
pełniejszej	1	11
charakteru	1	10
oddziaływania	1	13
niewykrytych	1	12
nieskorygowanych	1	16
umożliwiając	1	12
świadczą	1	8
przywołane	1	10
pewnością	1	9
nadejdą	1	7
ślad	1	4
mapą	1	4
udzielającego	1	13
udostępniania	1	13
jaśniejszych	1	12
zidentyfikowane	1	15
silne	1	5
prawdziwie	1	10
nadzorcy	1	8
postrzegania	1	12
nałożonych	1	10
traktatami	1	10
obiektywności	1	13
przychylnie	1	11
ogromnie	1	8
polepszeniu	1	11
rozumiana	1	9
specjalistów	1	12
zainteresowanego	1	16
globalnej	1	9
zidentyfikowania	1	16
usprawnić	1	9
odbierania	1	10
stronę	1	6
internetową	1	11
opłacalnego	1	11
zapewniającym	1	13
ekonomiczne	1	11
lista	1	5
wyczerpująca	1	12
dobra	1	5
służbie	1	7
wewnętrzne	1	10
globalne	1	8
dostarczający	1	13
permanentnego	1	13
przepływu	1	9
regularna	1	9
wykonanej	1	9
przejrzystej	1	12
popartej	1	8
przedłożone	1	11
miało	1	5
roczny	1	6
przedkładany	1	12
bliższej	1	8
obiema	1	6
organizuje	1	10
doroczne	1	8
służące	1	7
rozpatrzeniu	1	12
uczestnik	1	9
obopólnej	1	9
oświadczyć	1	10
starałem	1	8
trwania	1	7
konstruktywny	1	13
sprawozdawcami	1	14
leżeć	1	5
wieloletniego	1	13
poddane	1	7
dogłębnym	1	9
zmianom	1	7
trwające	1	8
kolejnymi	1	9
toczących	1	9
wydanej	1	7
obecny	1	6
projektach	1	10
cieszącymi	1	10
autonomią	1	9
gwarantuje	1	10
traktaty	1	8
mandatów	1	8
niekoniecznie	1	13
współpracują	1	12
dobrowolnym	1	11
przynoszącym	1	12
opracowywanie	1	13
najefektywniejszym	1	18
wdrożeniu	1	9
auspicjami	1	10
kontaktowej	1	11
prezesów	1	8
istotniejszym	1	13
korzyść	1	7
przesunęła	1	10
ciężkości	1	9
płaszczyznę	1	11
krajową	1	7
dzielonemu	1	10
skoordynowane	1	13
sposobów	1	8
przeznaczenia	1	13
przedmiotowych	1	14
mapy	1	4
drogowej	1	8
wewnetrznej	1	11
dyskutują	1	9
forach	1	6
kontaktowa	1	10
zauważyć	1	8
zdecydowane	1	11
rozróżnienie	1	12
kontrolami	1	10
członkowstwo	1	12
kolegialną	1	10
tymczasem	1	9
sposobie	1	8
decyzyjnego	1	11
elastycznego	1	12
trybie	1	6
torują	1	6
drogę	1	5
specjalizacji	1	13
postanowił	1	10
przeprowadzić	1	13
dokładnej	1	9
inspekcji	1	9
samoocenę	1	9
niewątpliwy	1	11
przyjąłem	1	9
uroczystą	1	9
przysięgę	1	9
zobowiązałem	1	12
niezwracania	1	12
nieprzyjmowania	1	15
pełnym	1	6
bezstronności	1	13
uczciwości	1	10
dyskrecji	1	9
radością	1	8
udzielę	1	7
pragnąłbym	1	10
dodać	1	5
udziałach	1	9
majątkowe	1	9
małżonki	1	8
kierowanie	1	10
przygotowywanymi	1	16
koordynowałem	1	13
opracowującej	1	13
białą	1	5
konsultantem	1	12
wybrany	1	7
wydawane	1	8
poświęcałem	1	11
wyrażanych	1	10
udzielający	1	11
zaznaczyłem	1	11
dostarcza	1	9
generuje	1	8
znamienny	1	9
podtrzyma	1	9
obdarzony	1	9
spotka	1	6
uznaniem	1	8
przychylna	1	10
massimo	1	7
vari	1	4
ur	1	2
frosinone	1	9
senior	1	6
marzec	1	6
sapienza	1	8
wyróżnieniem	1	12
uprawnienia	1	11
radcy	1	5
finałowym	1	9
gronie	1	6
asystenta	1	9
zwyczajnego	1	11
katedrze	1	8
perugii	1	7
zawodowa	1	8
urzędnik	1	8
biurze	1	6
kredytowych	1	11
trade	1	5
credit	1	6
radca	1	5
spółki	1	6
atac	1	4
kolejno	1	7
delegowany	1	10
obrońcy	1	7
jurysdykcyjne	1	13
dalsza	1	6
koordynujące	1	12
dydaktyczna	1	11
kursu	1	5
akademicki	1	10
kursy	1	5
tor	1	3
vergata	1	7
lumsa	1	5
autonomicznej	1	13
kredyt	1	6
rzemieślników	1	13
mieszkalnictwa	1	14
niepełnoletnich	1	15
włoski	1	6
unicef	1	6
xvii	1	4
sesję	1	5
zgromadzenia	1	12
jorku	1	5
przeniesienia	1	13
zagadnieniami	1	13
przestępczości	1	14
zorganizowanej	1	14
technicznonaukowego	1	19
ustawy	1	6
zdefiniowania	1	13
organizowanych	1	14
chile	1	5
brazylii	1	8
kolumbii	1	8
urugwaju	1	8
egipcie	1	7
poświęcał	1	9
ameryki	1	7
łacińskiej	1	10
debatach	1	8
włada	1	5
następującymi	1	13
językami	1	8
mowie	1	5
znajomość	1	9
języka	1	6
niemieckiego	1	12
valori	1	6
tecniche	1	8
giudizio	1	8
costituzionalità	1	16
spanish	1	7
konstytucja	1	11
hiszpańska	1	10
dykinson	1	8
madrid	1	6
diritto	1	7
romano	1	6
ius	1	3
europeo	1	7
index	1	5
processo	1	8
integrazione	1	12
ed	1	2
ecumene	1	7
esi	1	3
tribunali	1	9
amministrazione	1	15
politica	1	8
giudiziario	1	11
limiti	1	6
discendenti	1	11
dalla	1	5
separazione	1	11
poteri	1	6
archivio	1	8
giuridico	1	9
serafini	1	8
administration	1	14
judicial	1	8
obrona	1	6
sądowniczej	1	11
responding	1	10
documents	1	9
xiiith	1	6
congress	1	8
korupcję	1	8
xiii	1	4
città	1	5
sole	1	4
lecce	1	5
articolazioni	1	13
dello	1	5
stato	1	5
iustitia	1	8
accesso	1	7
alla	1	4
sociali	1	7
comune	1	6
jovene	1	6
revista	1	7
católica	1	8
valparaíso	1	10
legalità	1	8
nelle	1	5
esperienze	1	10
giuridiche	1	10
contemporanee	1	13
ruolo	1	5
corti	1	5
nazionali	1	9
sopranazionali	1	14
congreso	1	8
internacional	1	13
público	1	7
filosofía	1	9
sociología	1	10
jurídicas	1	9
perspectivas	1	12
para	1	4
próximo	1	7
milenio	1	7
externado	1	9
colombia	1	8
bogotá	1	6
nuova	1	5
corte	1	5
conti	1	5
ordinamento	1	11
comunitario	1	11
sulla	1	5
spesa	1	5
pubblica	1	8
atti	1	4
convegno	1	8
studi	1	5
tenutosi	1	8
bari	1	4
marzo	1	5
giuffrè	1	7
mediolan	1	8
krytyczna	1	9
publikuje	1	9
błędu	1	5
odniesień	1	9
wyczerpującego	1	14
opisu	1	5
napotkanych	1	11
niepełnego	1	10
potraktować	1	11
pracować	1	8
ocenienie	1	9
uległa	1	6
naturze	1	7
potrzebuje	1	10
przedstawiając	1	14
obserwacje	1	10
grupuje	1	7
przypadki	1	9
przykłady	1	9
osobiście	1	9
przedstawiano	1	13
zidentyfikowanych	1	17
braków	1	6
opis	1	4
dokonywania	1	11
porównań	1	8
procesami	1	9
niedawnego	1	10
poświęconego	1	12
finansowemu	1	11
interesuje	1	10
wspomniano	1	10
nawiązania	1	10
post	1	4
podnieść	1	8
zapewniłoby	1	11
mocniej	1	7
zaangażowani	1	12
ostatecznymi	1	12
rzeczywistymi	1	13
beneficjentami	1	14
prezentacją	1	11
obrazu	1	6
faktów	1	6
najlepszy	1	9
ukrywania	1	9
niedociągnięć	1	13
zakłóceń	1	8
konstruktywnie	1	14
pomoże	1	6
podnoszeniu	1	11
aspektach	1	9
sukcesach	1	9
rozbieżność	1	11
technicznym	1	11
używanym	1	8
zrozumiały	1	10
pogodzić	1	8
przystępnością	1	14
treścią	1	7
odbiorze	1	8
merytoryczną	1	12
zawartością	1	11
merytoryczne	1	12
poprawione	1	10
klasycznymi	1	11
przejrzystością	1	15
wysoką	1	6
zapoznania	1	10
zgromadzeń	1	10
przedstawicielskich	1	19
potrzebnych	1	11
demokratycznych	1	15
zadowolenia	1	11
klienta	1	7
wewnętrzną	1	10
pozwoliłaby	1	11
niedociągnięciach	1	17
najszybciej	1	11
naprawcze	1	9
dostarczenie	1	12
uważałem	1	8
ostatecznym	1	11
odbiorcą	1	8
formalne	1	8
przesłuchania	1	13
wspomniałbym	1	12
przykładowo	1	11
przesłuchaniu	1	13
prowadzonego	1	12
rozpowszechnianiem	1	18
wtórnych	1	8
użyteczna	1	9
odbiorców	1	9
pomagając	1	9
monitorowaniem	1	14
sprawowaniem	1	12
podjęciu	1	8
narodowym	1	9
przeszło	1	8
prawidłowego	1	12
włączone	1	8
poddanych	1	9
ujawniły	1	8
mocne	1	5
uprościć	1	8
mówię	1	5
tu	1	2
zamówień	1	8
ścisłą	1	6
zarządzają	1	10
odegrania	1	9
korzysta	1	8
ustanowić	1	9
bliższą	1	7
przedefiniować	1	14
przydzielić	1	11
pełniłby	1	8
funkcja	1	7
najwyższych	1	11
samorządów	1	10
każdy	1	5
spróbować	1	9
poprawić	1	8
zdarzyć	1	7
spostrzeżenia	1	13
poczynione	1	10
wydarzenia	1	10
nastąpiły	1	9
próby	1	5
powtórzone	1	10
powierzyć	1	9
akceptację	1	10
niekwestionowana	1	16
należące	1	8
etycznego	1	9
kierowałem	1	10
poddawani	1	9
różnicy	1	7
ról	1	3
prestiż	1	7
straciłaby	1	10
zaistniało	1	10
środowiskach	1	12
biznesu	1	7
jedyne	1	6
realizowałem	1	12
sędzią	1	6
ri	1	2
wiceprzewodniczącym	1	19
sędziów	1	7
personelem	1	10
zajmowała	1	9
personelowi	1	11
trybunałami	1	11
konstytucyjnymi	1	15
nadzorowałem	1	12
organizacyjne	1	13
odpowiadam	1	10
kontrolują	1	10
relacja	1	7
zaufaniu	1	8
wycofam	1	7
wyda	1	4
fernand	1	7
rachinel	1	8
ashley	1	6
mote	1	4
toussas	1	7
jas	1	3
gawronski	1	9
joost	1	5
lagendijk	1	9
głosowanie	1	10
rezolucją	1	9
legislacyjną	1	12
repeal	1	6
science	1	7
managerial	1	10
severity	1	8
microbiological	1	15
regime	1	6
parameters	1	10
unable	1	6
convened	1	8
mandated	1	8
negotiations	1	12
timetables	1	10
deadlines	1	9
trialogues	1	10
morning	1	7
chairmanship	1	12
vicepresident	1	13
elliot	1	6
morley	1	6
dimas	1	5
outstanding	1	11
categories	1	10
additional	1	10
condition	1	9
raised	1	6
intestinal	1	10
enterococchi	1	12
bathers	1	7
uptodate	1	8
signs	1	5
symbols	1	7
themselves	1	10
comply	1	6
asking	1	6
prepare	1	7
viruses	1	7
satisfied	1	9
goes	1	4
readings	1	8
thank	1	5
presidency	1	10
constructive	1	12
zatwierdzony	1	12
wiceprzewodniczącya	1	19
delegacją	1	9
marienoëlle	1	11
harmoniser	1	10
délivrance	1	10
qu'à	1	4
faciliter	1	9
s'insère	1	8
complète	1	8
quatre	1	6
adoptés	1	7
modifient	1	9
fondamentalement	1	16
institutionnels	1	15
économiques	1	11
techniques	1	10
suivant	1	7
l'exposé	1	8
motifs	1	6
contribue	1	9
équilibre	1	9
réexaminer	1	10
blocs	1	5
espace	1	6
aérien	1	6
fonctionnels	1	12
crée	1	4
égales	1	6
mobilité	1	8
fourniture	1	10
contrôle	1	8
fonder	1	6
normes	1	6
internationales	1	15
organisation	1	12
internationale	1	14
oaci	1	4
d'eurocontrol	1	13
transpose	1	9
essentiels	1	10
ouvrant	1	7
voie	1	4
l'instauration	1	14
séance	1	6
plénière	1	8
contacts	1	8
informels	1	9
trouver	1	7
accord	1	6
pu	1	2
dégagé	1	6
juin	1	4
président	1	9
transports	1	10
envoyé	1	6
lettre	1	6
s'engage	1	8
recommander	1	11
d'approuver	1	11
arrêté	1	6
négocié	1	7
identique	1	9
fond	1	4
l'objet	1	7
légères	1	7
juristeslinguistes	1	18
forme	1	5
mineurs	1	7
entièrement	1	11
acceptables	1	11
remettent	1	9
cause	1	5
l'accord	1	8
passé	1	5
estimé	1	6
changeait	1	9
rien	1	4
approche	1	8
souscrire	1	9
tient	1	5
dûment	1	6
compte	1	6
proposés	1	8
modifiée	1	8
évoqués	1	7
cidessous	1	9
champ	1	5
l'impact	1	8
contrôlée	1	9
prestataires	1	12
exerçant	1	8
principalement	1	14
militaire	1	9
redéfini	1	8
d'aligner	1	9
l'approche	1	10
celle	1	5
considérants	1	12
préciser	1	8
préoccupations	1	14
formulées	1	9
n'aurait	1	8
