word_form	frequency	length
alaptalan	2	9
törvénynek	2	10
imperative	2	10
written	2	7
környezetvédelemnek	2	19
omissions	2	9
unions	2	6
gondosság	2	9
szervezetet	2	11
okairól	2	7
meghozni	2	8
dönteni	2	7
esemény	2	7
hetet	2	5
intézkednie	2	11
indíthat	2	8
szabályzatukat	2	14
lépnek	2	6
generations	2	11
her	2	3
preservation	2	12
pillars	2	7
argued	2	6
almaty	2	6
vote	2	4
aligning	2	8
requests	2	8
satisfied	2	9
contrary	2	8
lastly	2	6
marienoëlle	2	11
sonik	2	5
vorliegende	2	11
euvertrag	2	9
effizienz	2	9
besonderer	2	10
folgt	2	5
mitteilung	2	10
dienstequalität	2	15
vorgelegt	2	9
damalige	2	8
keiner	2	6
knapper	2	7
einvernehmlich	2	14
gemeinsamer	2	11
gebilligten	2	11
einigung	2	8
obligatorischen	2	15
vorschreiben	2	12
transparenz	2	11
erweiterung	2	11
enthaltungen	2	12
legte	2	5
wesentlichen	2	12
geltungsdauern	2	14
fremdenverkehr	2	14
fragen	2	6
aufgeworfen	2	11
anhörungsverfahren	2	18
juni	2	4
stellung	2	8
fraktionen	2	10
europäischer	2	12
herstellung	2	11
seiten	2	6
bejaht	2	6
ihrer	2	5
sachgerecht	2	11
geregelt	2	8
überzeugung	2	11
märz	2	4
schlussfolgerungen	2	18
sachlich	2	8
enthalten	2	9
mitgliedsstaaten	2	16
herausgestellt	2	14
auswahlverfahrens	2	17
indirekt	2	8
eigenständige	2	13
erwägung	2	8
tätigkeit	2	9
kompromisse	2	11
verkehrsausschusses	2	19
ferner	2	6
erwerb	2	6
rechtsansprüche	2	15
erwerber	2	8
genuss	2	6
sinne	2	5
kommt	2	5
ausreichend	2	11
ersuchen	2	8
entscheidet	2	11
zugunsten	2	9
zusätzlich	2	10
ausschließlich	2	14
speziellen	2	10
abstimmung	2	10
enthaltung	2	10
buchstabe	2	9
ergriffen	2	9
erbracht	2	8
benennen	2	8
natürlichen	2	11
juristischen	2	12
vertrag	2	7
getroffene	2	10
verfügbaren	2	11
fläche	2	6
maßgabe	2	7
veröffentlichten	2	16
frei	2	4
entscheiden	2	11
ausgeübt	2	8
ladungskategorien	2	17
umgeschlagen	2	12
hafenfläche	2	11
zugewiesen	2	10
grundsätze	2	10
hafendiensteanbieter	2	20
transparenten	2	13
diskriminierenden	2	17
fachlichen	2	10
qualifikationen	2	15
gefahrenabwehr	2	14
bezug	2	5
gemeinschaftsrecht	2	18
genannten	2	9
voraus	2	6
unterrichtet	2	12
erlassen	2	8
angemessenen	2	12
ausbildung	2	10
recht	2	5
rechtsvorschriften	2	18
vereinbar	2	9
weise	2	5
objektiv	2	8
interessierten	2	14
begrenzungen	2	12
bestimmten	2	10
allgemeinen	2	11
sektoren	2	8
aufforderung	2	12
interessenten	2	13
unterlagen	2	10
welchen	2	7
vorschlägen	2	11
ausgewählten	2	12
tagen	2	5
festgelegten	2	12
fünf	2	4
getätigt	2	8
vorherigen	2	10
vergleichbare	2	13
anlagewerte	2	11
inkrafttretens	2	14
rechtspositionen	2	16
innerhalb	2	9
gerechnet	2	9
müssen	2	6
sicherheitsgründen	2	18
technischnautische	2	18
bedeutend	2	9
führen	2	6
behörden	2	8
angemessen	2	10
spätestens	2	10
leitlinien	2	10
pa_leg	2	6
utasítsa	2	8
organised	2	9
mantovani	2	9
yrkar	2	5
tillträde	2	9
marknaden	2	9
föreliggande	2	12
unik	2	4
kring	2	5
hamndirektivet	2	14
står	2	4
bland	2	5
utan	2	4
dialog	2	6
eufördraget	2	11
mycket	2	6
kommit	2	6
riskerar	2	8
detta	2	5
ståndpunkt	2	10
ramverk	2	7
arbetsrätt	2	10
hamndirektiv	2	12
enligt	2	6
exempelvis	2	10
asiatiska	2	9
stora	2	5
undantag	2	8
vore	2	4
regelverk	2	9
när	2	3
då	2	2
inget	2	5
perioden	2	8
likaså	2	6
kunna	2	5
här	2	3
dess	2	4
hamnens	2	7
roll	2	4
vilka	2	5
godsströmmar	2	12
typer	2	5
hanteras	2	8
farleder	2	8
stor	2	4
men	2	3
förutsättningar	2	15
artiklarna	2	10
trafikerar	2	10
sitt	2	4
gemensamma	2	10
använda	2	7
lasta	2	5
många	2	5
skall	2	5
tjänst	2	6
övertygande	2	11
argumentation	2	13
visar	2	5
istället	2	8
skapa	2	5
tidigare	2	8
dvs	2	3
mandat	2	6
understryka	2	11
rör	2	3
fackligt	2	8
frågan	2	6
szövegtervezetre	2	16
javaslatával	2	12
állásponthoz	2	12
küldöttségének	2	14
szövegtervezetet	2	16
measured	2	8
convened	2	8
chair	2	5
mrs	2	3
informal	2	8
coastal	2	7
epidemiological	2	15
prepare	2	7
constructive	2	12
megérkezése	2	11
javaslatainak	2	13
levelének	2	9
ülései	2	6
szavazásának	2	12
továbbítása	2	11
olvasatára	2	10
összehívására	2	13
délivrance	2	10
règlements	2	10
couvrent	2	8
paquet	2	6
exposé	2	6
motifs	2	6
fournit	2	7
facilite	2	8
transfrontaliers	2	16
existantes	2	10
portent	2	7
essentiels	2	10
instauration	2	12
similaire	2	9
fond	2	4
passé	2	5
initiale	2	8
tient	2	5
préciser	2	8
réponse	2	7
aurait	2	6
vigueur	2	7
employeurs	2	10
exigence	2	8
proposée	2	8
retenue	2	7
exiger	2	6
associées	2	9
délivrée	2	8
maintien	2	8
applicables	2	11
titulaires	2	10
actuels	2	7
superflues	2	10
comptable	2	9
fournisseurs	2	12
rend	2	4
esprit	2	6
jeanlouis	2	9
bourlanges	2	10
nigel	2	5
farage	2	6
johan	2	5
hecke	2	5
jogairól	2	8
chartára	2	8
vállalkozáscsoportok	2	20
létszámcsökkentésre	2	19
versenypolitika	2	15
projektekbe	2	11
életképesség	2	12
legtöbbször	2	11
megszüntetésével	2	16
sürgősen	2	8
költségeinek	2	12
kizárja	2	7
megszűnését	2	11
országokba	2	10
intézkedésként	2	14
vállalatáthelyezés	2	18
alapoknak	2	9
erőfeszítéseknek	2	16
hagyományosnak	2	14
cipőipar	2	8
kábelfektetés	2	13
faipar	2	6
tőkeigényes	2	11
kohászat	2	8
gépgyártás	2	10
hajóépítés	2	10
repülőgépgyártás	2	16
elektronikai	2	12
területeit	2	10
logisztikai	2	11
következményeket	2	16
válsághelyzeteket	2	17
egyáltalán	2	10
áthelyezik	2	10
áthelyezést	2	11
tanulmányozásával	2	17
követésével	2	11
mérni	2	5
gazdaságra	2	10
ismertesse	2	10
segélyéből	2	10
változásmegfigyelő	2	18
központot	2	9
tanulmányozására	2	16
visszafizetésére	2	16
iránymutatásba	2	14
foglaljon	2	9
lássa	2	5
tilalmi	2	7
munkálkodjon	2	12
szerződésekbe	2	13
iloegyezmény	2	12
szervezkedési	2	13
gyülekezési	2	11
alkalmazkodnak	2	14
rendelkezésekhez	2	16
létrejöjjön	2	11
foglalkozna	2	11
szabványkódex	2	13
kódexe	2	6
biztosíthatna	2	13
segíthetnének	2	13
vásárlókat	2	10
vásárlási	2	9
döntéseikben	2	12
gyártás	2	7
kódextípusok	2	12
kezdeményezze	2	13
foglalná	2	8
iloszabványokat	2	15
árukat	2	6
gyártják	2	8
összehangolására	2	16
munkahelyteremtő	2	16
globalizációs	2	13
miatti	2	6
innovációval	2	12
szabályoktól	2	12
tájékoztatásuk	2	14
módszert	2	8
szigorúbb	2	9
kimutatás	2	9
problémáiról	2	12
intensification	2	15
internationaux	2	14
déplacements	2	12
moindre	2	7
pressions	2	9
généralement	2	12
coût	2	4
interroger	2	10
pourraient	2	10
entend	2	6
donner	2	6
investissements	2	15
éventuellement	2	14
opérations	2	10
disposons	2	9
statistique	2	11
susceptible	2	11
données	2	7
néanmoins	2	9
études	2	6
sectorielles	2	12
récente	2	7
sillard	2	7
nombre	2	6
réductions	2	10
industriels	2	11
moyenne	2	7
moitié	2	6
destination	2	11
devant	2	6
celleci	2	7
interdiction	2	12
siège	2	5
convient	2	8
opportunité	2	11
territoriale	2	12
plein	2	5
réaliser	2	8
faisant	2	7
productive	2	10
délocaliser	2	11
salaire	2	7
disposition	2	11
régionale	2	9
optique	2	7
coordonnée	2	10
poser	2	5
auprès	2	6
serait	2	6
mouvements	2	10
permettront	2	11
reconversion	2	12
accords	2	7
responsables	2	12
risque	2	6
éventuelle	2	10
semble	2	6
syndicats	2	9
actuel	2	6
conduite	2	8
bonnes	2	6
véritable	2	9
essentiel	2	9
existant	2	8
efficace	2	8
conserver	2	9
appartient	2	10
devenu	2	6
professionnelle	2	15
interventions	2	13
chance	2	6
inscrire	2	8
courage	2	7
áthelyezésekről	2	15
hanna	2	5
foltynkubicka	2	13
yiannakis	2	9
matsis	2	6
különjelentésére	2	16
munkadokumentumra	2	17
franciaország	2	13
erdőgazdálkodásért	2	18
vadak	2	5
elvén	2	5
értékekkel	2	10
funkciójának	2	12
fenntartásával	2	14
vidékfejlesztéssel	2	18
összekapcsolása	2	15
teljesüléséhez	2	14
erdőkkel	2	8
különbözőek	2	11
kihívásokkal	2	12
szembenézniük	2	13
felhívásának	2	12
sértetlen	2	9
ökoszisztéma	2	12
sokféleségről	2	13
rio	2	3
megállítsuk	2	11
eutalálkozók	2	12
kiterjedésű	2	11
rezervátumot	2	12
tájtervezéssel	2	14
igazítsák	2	9
kulturálisan	2	12
fenntarthatónak	2	15
helyreállítása	2	14
teljesítmény	2	12
sikerül	2	7
összekapcsolják	2	15
önkormányzati	2	13
kapcsolatával	2	13
sújtanak	2	8
szolidaritást	2	13
erdőtüzekkel	2	12
leküzdésükhöz	2	13
tűzre	2	5
monokultúrák	2	12
eukaliptusz	2	11
gyakorlatának	2	13
vállalások	2	10
eltökéltség	2	11
erdőinek	2	8
állaguk	2	7
erdőtüzekhez	2	12
tervét	2	6
megbontja	2	9
faáruk	2	6
egyensúlyát	2	11
veszteségeket	2	13
erdőipar	2	8
előmozdításához	2	15
tisztázatlan	2	12
viszonyokat	2	11
korrupciót	2	10
elhárítsuk	2	10
sújtsák	2	7
euba	2	4
faanyag	2	7
faanyagokból	2	12
vámkódex	2	8
fára	2	4
készülő	2	7
államot	2	7
kötelezzék	2	10
eredetének	2	10
legális	2	7
voltának	2	8
igazolására	2	11
biomasszában	2	12
töltenek	2	8
szénsemleges	2	12
jövedelmének	2	12
elég	2	4
rengeteg	2	8
teremtenek	2	10
gazdaságára	2	11
keretrendszerének	2	17
eddiginél	2	9
sokoldalú	2	9
fának	2	5
nyersanyagnak	2	13
tulajdonsága	2	12
vegyületeket	2	12
kiaknázatlanok	2	14
kutatásához	2	11
nyersanyag	2	10
újrahasznosítható	2	17
erőforrássá	2	11
építés	2	6
papírgyártás	2	12
műholdakat	2	10
bevető	2	6
tűzmegelőzési	2	13
oltási	2	6
kutatására	2	10
erőgazdálkodás	2	14
csúcson	2	7
tervének	2	8
erdőre	2	6
sokrétű	2	7
cmpfe	2	5
elképzelést	2	11
erdőgazdálkodásról	2	18
kerülő	2	6
konferenciája	2	13
végkövetkeztetéseit	2	19
erejű	2	5
elengedhetetlennek	2	18
munkacsoportjának	2	17
szolgálatainak	2	14
integrációt	2	11
erősítsék	2	9
kiértékelésének	2	15
kitűző	2	6
intézkedésekhez	2	15
programjaik	2	11
tervébe	2	7
építsenek	2	9
vihar	2	5
rovarok	2	7
fokozottabban	2	13
legelők	2	7
okokból	2	7
küzdelemre	2	10
újrafásítása	2	12
segítése	2	8
nyomatékosan	2	12
fán	2	3
erdőgazdaságok	2	14
magánkézben	2	11
termékeik	2	9
tartósan	2	8
kihasznált	2	10
újrafásítás	2	11
mindezek	2	8
adóügyi	2	7
kedvezményben	2	13
részesüljenek	2	13
megőrzésének	2	12
erőfeszítés	2	11
emeljék	2	7
gondoskodjanak	2	14
erdőtulajdonosok	2	16
stratégiákkal	2	13
termékeiket	2	11
c56	2	3
poursuite	2	9
début	2	5
fixé	2	4
quelle	2	6
nouveau	2	7
jamais	2	6
propriétaires	2	13
décrirons	2	9
écologique	2	10
historique	2	10
étapes	2	6
troisième	2	9
tropicales	2	10
apporte	2	7
superficie	2	10
exploitations	2	13
privées	2	7
considérablement	2	16
filière	2	7
forêtboispapier	2	15
représente	2	10
surtout	2	7
permis	2	6
réglementation	2	14
présentée	2	9
comité	2	6
permanent	2	9
législative	2	11
renforcement	2	12
ciblée	2	6
atmosphérique	2	13
principaux	2	10
envoi	2	5
succès	2	6
évaluer	2	7
intéressés	2	10
parvenir	2	8
cohérent	2	8
réformes	2	8
soutient	2	8
concurrence	2	11
tartamos	2	8
építve	2	6
célkitűzésének	2	14
befolyásolják	2	13
forrásainak	2	11
népek	2	5
golik	2	5
witold	2	6
tomczak	2	7
vártnál	2	7
idejére	2	7
lépésként	2	9
fenntarthatóságot	2	17
maradjon	2	8
fokozódását	2	11
kormánya	2	8
foltos	2	6
tőkehal	2	7
jelentősebbé	2	12
tőkehalat	2	9
lepényhalgazdálkodás	2	20
kötelezettségnek	2	16
németország	2	11
történelmi	2	10
belgium	2	7
beengedik	2	9
készülnek	2	9
csökkentsék	2	11
zárva	2	5
végezzenek	2	10
egyetért	2	8
megfontolására	2	14
üdvözlik	2	8
igazgatásban	2	12
albekezdésére	2	13
megkötését	2	10
érvényességének	2	15
megújító	2	8
kérnie	2	6
tárgyalásokban	2	14
hatóságait	2	10
fontosabbá	2	10
salamonszigeteki	2	16
hajótulajdonosok	2	16
atuneras	2	8
científicos	2	11
poblaciones	2	11
aguas	2	5
gestión	2	7
cuales	2	6
foro	2	4
otra	2	4
tiempo	2	6
otras	2	5
atunera	2	7
protocolo	2	9
cook	2	4
duración	2	8
palangreros	2	11
unas	2	4
referencia	2	10
toneladas	2	9
año	2	3
recurso	2	7
seno	2	4
anuales	2	7
primer	2	6
lugar	2	5
adelantar	2	9
mixtas	2	6
elaborado	2	9
mixta	2	5
embarcar	2	8
pagar	2	5
momento	2	7
número	2	6
principio	2	9
mayor	2	5
nada	2	4
desdeñable	2	10
buena	2	5
máxime	2	6
teniendo	2	8
capítulo	2	8
asociación	2	10
corregir	2	8
errores	2	7
lamentar	2	8
otros	2	5
hacer	2	5
nuevamente	2	10
claramente	2	10
qué	2	3
cánones	2	7
subida	2	6
seychelles	2	10
instrumento	2	11
garantías	2	9
creación	2	8
ignora	2	6
primera	2	7
nunca	2	5
cual	2	4
disposición	2	11
firma	2	5
ante	2	4
negotiated	2	10
tonnes	2	6
places	2	6
style	2	5
ex	2	2
bigeye	2	6
turtles	2	7
tend	2	4
carefully	2	9
megújítás	2	9
egyhangúlag	2	11
samuelsen	2	9
worldwide	2	9
restoring	2	9
yield	2	5
distant	2	7
forget	2	6
whom	2	4
texts	2	5
accomplished	2	12
boats	2	5
consulted	2	9
explanation	2	11
quo	2	3
rejecting	2	9
argument	2	8
voting	2	6
kompenzációját	2	14
kisüzemek	2	9
battilocchio	2	12
nirj	2	4
deva	2	4
fernando	2	8
módszerekről	2	12
halászokat	2	10
halállományok	2	13
kutatásokon	2	11
mindamellett	2	12
elkerülhetetlenek	2	17
környezetszennyezés	2	19
fontosságúak	2	12
szükségletek	2	12
hatásaitól	2	10
halászok	2	8
szabályozást	2	12
egyszerűsítésére	2	16
játszania	2	9
építése	2	7
rising	2	6
adult	2	5
multi	2	5
optimisation	2	12
selectivity	2	11
dead	2	4
escape	2	6
seasons	2	7
reproduction	2	12
quotas	2	6
councils	2	8
racs	2	4
coldwater	2	9
flora	2	5
fauna	2	5
gears	2	5
alter	2	5
credible	2	8
distribution	2	12
limitations	2	11
endorsed	2	8
administrations	2	15
identifying	2	11
illegally	2	9
undersized	2	10
excess	2	6
offered	2	7
stand	2	5
recognising	2	11
solutions	2	9
sizes	2	5
maximize	2	8
trawl	2	5
biodiversity	2	12
adjacent	2	8
spill	2	5
hooks	2	5
accidental	2	10
observers	2	9
tacs	2	4
detection	2	9
contents	2	8
részesedéséről	2	14
energiája	2	9
energiahordozók	2	15
jogalapra	2	9
megerősítették	2	14
eljárásokból	2	12
határozniuk	2	11
mutatniuk	2	9
kiaknázni	2	9
energiákból	2	11
kétszer	2	7
növelésével	2	11
munkahelyteremtéshez	2	20
ágazatának	2	10
gázfüggőségnek	2	14
pozitívnak	2	10
bizonyulnak	2	11
tömegtermeléssel	2	16
tömeges	2	7
forgalmazással	2	14
kitűzni	2	7
geotermikus	2	11
energiaforrásokat	2	17
biomasszára	2	11
tagállamoktól	2	13
követelni	2	9
újítani	2	7
energiaigény	2	12
eura	2	4
összevethető	2	12
hasznosító	2	10
hűtőhálózatok	2	13
indoklása	2	9
ösztönzőket	2	11
rendszereknek	2	13
középtávon	2	10
kihasználására	2	14
kiterjesztésével	2	16
kiaknázásának	2	13
költségei	2	9
rendszerekben	2	13
kísérő	2	6
segítsék	2	8
költséghatékonyság	2	18
épített	2	7
beindítását	2	11
elterjedését	2	12
energiapiacon	2	13
kidolgozásával	2	14
prices	2	6
occurs	2	6
biomass	2	7
harmful	2	7
predict	2	7
warming	2	7
annexes	2	7
incentive	2	9
penetration	2	11
produced	2	8
generation	2	10
demanded	2	8
wood	2	4
pellets	2	7
cheaper	2	7
accompanying	2	12
vat	2	3
calling	2	7
erec	2	4
diagram	2	7
imbalance	2	9
greece	2	6
cyprus	2	6
collectors	2	10
eu15	2	4
nearly	2	6
square	2	6
metres	2	6
book	2	4
projection	2	10
heat	2	4
tisztelt	2	8
levelében	2	9
jogalapjának	2	12
előbbi	2	6
majdani	2	7
kihasználásával	2	15
energiában	2	10
lebontását	2	10
kampányokra	2	11
anyagokat	2	9
kérem	2	5
nagyrabecsülésem	2	16
döntéshozó	2	10
kölcsönhatásban	2	15
fejlődésnek	2	11
gazdaságát	2	10
jelentősebb	2	11
kohéziót	2	8
ázsiai	2	6
kereskedelmében	2	15
keretnek	2	8
egyrészről	2	10
világpiachoz	2	12
felszabadítása	2	14
modellektől	2	11
hasznainak	2	10
learatásához	2	12
készülnie	2	9
erő	2	3
közepes	2	7
orvosolnia	2	10
gyengeségeit	2	12
iktt	2	4
biotechnológiát	2	15
viszonylagos	2	12
előnyhöz	2	8
juttató	2	7
nyújtó	2	6
kihívásaira	2	11
elkötelezettségre	2	17
értékei	2	7
kihívásokról	2	12
kormányfői	2	10
hampton	2	7
courti	2	6
találkozójukon	2	14
világban	2	8
ipara	2	5
eszközökhöz	2	11
lehetőségekre	2	13
szereplőkké	2	11
válhassanak	2	11
kiigazítási	2	11
versenyszellemű	2	15
szabályozással	2	14
címkézésre	2	10
előírásokban	2	12
eredetmegjelölés	2	16
vételében	2	9
garanciáját	2	11
ratifikálták	2	12
megállapító	2	11
tartásáról	2	10
fogadnak	2	8
világpiaci	2	10
javításában	2	11
megnyitották	2	12
munkaerőpiacaikat	2	17
állampolgárai	2	13
munkaerőpiac	2	12
fenntartják	2	11
bontsák	2	7
piacnyitásnak	2	13
kialakítja	2	10
ossza	2	5
felmérésnek	2	11
körével	2	7
kína	2	4
india	2	5
mindenhol	2	9
kialakult	2	9
rugalmassággal	2	14
programjaikat	2	13
fenntarthatósági	2	16
használója	2	10
kulcstényező	2	12
megnőtt	2	7
vidékfejlesztésnek	2	18
alkalmazkodik	2	13
igényekhez	2	10
koncentrál	2	10
generációja	2	11
életminősége	2	12
épül	2	4
tagállamonként	2	14
eutagállam	2	10
elszigeteltek	2	13
zord	2	4
körülményeknek	2	14
skálájuk	2	8
településeken	2	13
lakos	2	5
részarányán	2	11
sec	2	3
sűrűbben	2	8
külvárosi	2	9
lakóit	2	6
termeli	2	7
háromszor	2	9
annyian	2	7
foglalkoztatottak	2	17
szintjük	2	8
foglalkoznak	2	12
építőipart	2	10
textilipart	2	11
legtávolabbi	2	12
újraindításának	2	15
kontextusában	2	13
szemlélni	2	9
kielégíteni	2	11
generációknak	2	13
kielégítésére	2	13
átirányítsák	2	12
elveiről	2	8
nyilatkozattal	2	14
koncentrálja	2	12
vonzóbb	2	7
célponttá	2	9
munkahellyé	2	11
teremtése	2	9
nyújtania	2	9
irányítást	2	10
előrelátó	2	9
tőkebefektetés	2	14
módjaira	2	8
diverzifikáción	2	15
életre	2	6
célként	2	7
elemei	2	6
integrálását	2	12
prioritáscsoport	2	16
referenciakeretként	2	19
luxembourgi	2	11
indokoltak	2	10
ikttechnológiák	2	15
ösztönzését	2	11
aspektusára	2	11
segítenek	2	9
birtokuk	2	8
teljesítményét	2	14
versenyképesebbekké	2	19
célkitűzésen	2	12
populáció	2	9
leküzdésében	2	12
megtartásában	2	13
élvezzenek	2	10
károk	2	5
biztatják	2	9
koncentrálják	2	13
ágazatai	2	8
vállalatai	2	10
trendek	2	7
élvonalában	2	11
feldolgozók	2	11
könnyíthetnék	2	13
cselekvésekhez	2	14
hozzáigazítása	2	14
kereslethez	2	11
modellek	2	8
népszerűsítésére	2	16
családjaik	2	10
termeléstől	2	11
bátorítani	2	10
tudatosság	2	10
képességtől	2	11
megvásárolnak	2	13
betartva	2	8
teljesítménybe	2	14
ősi	2	3
gazdasághoz	2	11
arculatú	2	8
önellátásra	2	11
csoportokra	2	11
megteremtését	2	13
élelmiszerminőségi	2	18
nemzedékváltás	2	14
csökkentenie	2	12
kombinálását	2	12
agrárágazatban	2	14
fiatalítását	2	12
átadásának	2	10
állatbarát	2	10
kötelezőek	2	10
korlátozottak	2	13
célpontoknak	2	12
vizek	2	5
szabályozását	2	13
talajszennyező	2	14
megelőzését	2	11
élelmiszerellátás	2	17
tüzelőanyagokkal	2	16
legkedvezőtlenebb	2	17
falvak	2	6
napjainkban	2	11
éljenek	2	7
időskorúak	2	10
képezni	2	7
lakossági	2	9
központokat	2	11
lakásokat	2	9
elindításának	2	13
kezdeményezésekkel	2	18
megfizethető	2	12
ugyanis	2	7
nemük	2	5
életképessé	2	11
építhet	2	7
szakértelmet	2	12
eszközbeszerzéssel	2	18
betanítással	2	12
kiépülését	2	10
szolgáltatásnyújtás	2	19
eintegráció	2	11
méretgazdaságosság	2	18
falusi	2	6
iktkezdeményezéseken	2	20
struktúrákon	2	12
egyesíti	2	8
iteszközöket	2	12
eismeretek	2	10
oktatását	2	9
italkalmazást	2	13
eüzletbe	2	8
ekereskedelembe	2	15
bekapcsolódást	2	14
elhelyezkedésből	2	16
számít	2	6
környezetileg	2	13
sporthoz	2	8
különlegességek	2	15
fenyegeti	2	9
elöregedése	2	11
hagyomány	2	9
félig	2	5
koncentrálódik	2	14
lemaradása	2	10
jának	2	5
szükségletekre	2	14
erősségekre	2	11
kombinálására	2	13
erdészeket	2	10
bevonó	2	6
megóvható	2	9
javítható	2	9
környezettudatosság	2	19
valósíthatók	2	12
köré	2	4
harchoz	2	7
kooperáció	2	10
leaderhez	2	9
elképzelések	2	12
megismertetésében	2	17
terjesztésében	2	14
cseréjében	2	10
innovációban	2	12
távra	2	5
terveknek	2	9
jövőképet	2	9
megszervezése	2	13
sajátosságaitól	2	15
szigetjelleg	2	12
szinergia	2	9
ellentmondások	2	14
területrendezést	2	16
maximalizálja	2	13
politikatervezés	2	16
vonatkozásával	2	14
nagymértékben	2	13
keretprogramból	2	15
tentből	2	7
ból	2	3
családjaikat	2	12
vidékfejlesztésben	2	18
állásfoglalásának	2	17
complemented	2	12
countryside	2	11
bottomup	2	8
consolidated	2	12
define	2	6
renewed	2	7
avoiding	2	8
emphasised	2	10
arányok	2	7
tengelynek	2	10
hozza	2	5
tengellyel	2	10
munkahelyteremtési	2	18
hivatkozik	2	10
láthatóan	2	9
gazdaságokban	2	13
ellátás	2	7
megjelenik	2	10
elismerni	2	9
továbbfejlesztésére	2	19
világpiacok	2	11
közelmúlt	2	9
minőségével	2	11
energiamegtakarítást	2	20
könnyíteni	2	10
intézkedéscsomagokat	2	20
igazodnak	2	9
tárolása	2	8
földcsuszamlások	2	16
szárazság	2	9
árvizek	2	7
újraerdősítési	2	14
támogatniuk	2	11
okai	2	4
tüzek	2	5
okozta	2	6
legtöbbet	2	9
megakadályozását	2	16
fiatalokra	2	10
oklevelek	2	9
tipikus	2	7
kézbesítendő	2	12
kézbesítéstől	2	13
visszaküldésével	2	16
megszövegezésre	2	15
foganatosítási	2	14
nyelveinek	2	10
officielle	2	10
requis	2	6
visszautasította	2	16
fordításának	2	12
kézbesítésével	2	14
kézbesítik	2	10
élt	2	3
lehetőségével	2	13
faculté	2	7
lakóhellyel	2	11
szabadságát	2	11
tisztviselőjén	2	14
személyén	2	9
kézbesítsenek	2	13
ügyekről	2	8
kézbesítését	2	12
felkérésére	2	11
meghallgatás	2	12
többnyelvű	2	10
jogbiztonságot	2	14
hiányát	2	7
kívánatosnak	2	12
átvétele	2	8
helyzetekre	2	11
marcin	2	6
libicki	2	7
nuno	2	4
alvaro	2	6
elektromágneses	2	15
sugárzásból	2	11
bizonyult	2	9
egyfelől	2	8
kizárására	2	10
elfogadásával	2	13
kelt	2	4
küldöttsége	2	11
ülését	2	6
strasbourgban	2	13
szolgálatának	2	13
